Gen,Resource,Stamp,TimeStamp_Start,TimeStamp_End,Duration,Indiv_id
413,1,STEP,484675059844571,484675064125820,4281249,-1
414,1,STEP,484675064229684,484675068124846,3895162,-1
415,1,STEP,484675068219361,484675071586256,3366895,-1
416,1,STEP,484675073500366,484675077319349,3818983,-1
417,1,STEP,484675077415684,484675081752069,4336385,-1
418,1,STEP,484675081859316,484675086300832,4441516,-1
419,1,STEP,484675086365076,484675089722551,3357475,-1
420,1,STEP,484675089837768,484675092832786,2995018,-1
421,1,STEP,484675092937074,484675096939158,4002084,-1
422,1,STEP,484675097047959,484675100756320,3708361,-1
423,1,STEP,484675100864960,484675104013915,3148955,-1
424,1,STEP,484675104114442,484675108157156,4042714,-1
425,1,STEP,484675108263094,484675112042189,3779095,-1
426,1,STEP,484675112178728,484675115088498,2909770,-1
427,1,STEP,484675115198207,484675119025414,3827207,-1
428,1,STEP,484675119152822,484675122046255,2893433,-1
429,1,STEP,484675122169457,484675125554028,3384571,-1
430,1,STEP,484675125675290,484675128579603,2904313,-1
431,1,STEP,484675128687088,484675131256305,2569217,-1
432,1,STEP,484675131332184,484675133221565,1889381,-1
433,1,STEP,484675133291294,484675136205623,2914329,-1
434,1,STEP,484675136323420,484675139656741,3333321,-1
435,1,STEP,484675139764079,484675143345431,3581352,-1
436,1,STEP,484675143889900,484675147955086,4065186,-1
437,1,STEP,484675148059563,484675151728685,3669122,-1
438,1,STEP,484675151992986,484675155399283,3406297,-1
439,1,STEP,484675155511246,484675159140165,3628919,-1
440,1,STEP,484675159246107,484675162275090,3028983,-1
441,1,STEP,484675162375736,484675165731859,3356123,-1
442,1,STEP,484675165842949,484675169125328,3282379,-1
443,1,STEP,484675169225194,484675172432454,3207260,-1
444,1,STEP,484675172528269,484675174904561,2376292,-1
445,1,STEP,484675175004459,484675178249031,3244572,-1
446,1,STEP,484675178363591,484675181292760,2929169,-1
447,1,STEP,484675181403667,484675184776648,3372981,-1
448,1,STEP,484675184892089,484675188082102,3190013,-1
449,1,STEP,484675188188358,484675191794887,3606529,-1
450,1,STEP,484675191898803,484675195053813,3155010,-1
451,1,STEP,484675195119655,484675198794766,3675111,-1
452,1,STEP,484675198876830,484675202338119,3461289,-1
453,1,STEP,484675202458615,484675207006936,4548321,-1
454,1,STEP,484675207155405,484675210273709,3118304,-1
455,1,STEP,484675210375813,484675213028777,2652964,-1
456,1,STEP,484675213138853,484675217188540,4049687,-1
457,1,STEP,484675217299121,484675221481593,4182472,-1
458,1,STEP,484675221551733,484675224407445,2855712,-1
459,1,STEP,484675224512007,484675228106106,3594099,-1
460,1,STEP,484675228223874,484675231721345,3497471,-1
461,1,STEP,484675231824773,484675235471463,3646690,-1
462,1,STEP,484675235583458,484675238790614,3207156,-1
463,1,STEP,484675238891814,484675242260766,3368952,-1
464,1,STEP,484675242363374,484675245499840,3136466,-1
465,1,STEP,484675245618214,484675249910735,4292521,-1
466,1,STEP,484675250019766,484675253498293,3478527,-1
467,1,STEP,484675253605798,484675257354619,3748821,-1
468,1,STEP,484675257464011,484675260816714,3352703,-1
469,1,STEP,484675260923268,484675264405396,3482128,-1
470,1,STEP,484675264515369,484675267605344,3089975,-1
471,1,STEP,484675267709051,484675270852606,3143555,-1
472,1,STEP,484675270932878,484675273636486,2703608,-1
473,1,STEP,484675273721109,484675276479075,2757966,-1
474,1,STEP,484675276586957,484675279710420,3123463,-1
475,1,STEP,484675279817130,484675283031515,3214385,-1
476,1,STEP,484675283150349,484675286308150,3157801,-1
477,1,STEP,484675286414732,484675290303491,3888759,-1
478,1,STEP,484675290408600,484675293525466,3116866,-1
479,1,STEP,484675293629984,484675296810508,3180524,-1
480,1,STEP,484675296902735,484675299574472,2671737,-1
481,1,STEP,484675299683858,484675303361469,3677611,-1
482,1,STEP,484675303469425,484675307144484,3675059,-1
483,1,STEP,484675307246886,484675310952434,3705548,-1
484,1,STEP,484675311068016,484675314363783,3295767,-1
485,1,STEP,484675314451130,484675317411281,2960151,-1
486,1,STEP,484675317527126,484675320077413,2550287,-1
487,1,STEP,484675320191860,484675322691728,2499868,-1
488,1,STEP,484675322800770,484675325843819,3043049,-1
489,1,STEP,484675325973474,484675329194290,3220816,-1
490,1,STEP,484675329307865,484675332923332,3615467,-1
491,1,STEP,484675333031285,484675336166660,3135375,-1
492,1,STEP,484675336273056,484675339658749,3385693,-1
493,1,STEP,484675339765039,484675342936268,3171229,-1
494,1,STEP,484675343039032,484675346284861,3245829,-1
495,1,STEP,484675346376908,484675349821325,3444417,-1
496,1,STEP,484675349913094,484675353302226,3389132,-1
497,1,STEP,484675353441824,484675356428729,2986905,-1
498,1,STEP,484675356548893,484675360263487,3714594,-1
499,1,STEP,484675368975374,484675371637837,2662463,-1
500,1,STEP,484675371721165,484675374612562,2891397,-1
501,1,STEP,484675374717029,484675378758910,4041881,-1
502,1,STEP,484675378871068,484675386822481,7951413,-1
503,1,STEP,484675387669664,484675391830144,4160480,-1
504,1,STEP,484675391899608,484675395593713,3694105,-1
505,1,STEP,484675395698843,484675399827512,4128669,-1
506,1,STEP,484675399913450,484675403939847,4026397,-1
507,1,STEP,484675404045835,484675409621811,5575976,-1
508,1,STEP,484675416253727,484675419835057,3581330,-1
509,1,STEP,484675419939604,484675423798737,3859133,-1
