Generation,fitness,metabolic_error,amount_of_dna,nb_coding_rnas,nb_non_coding_rnas,nb_functional_genes,nb_non_functional_genes,nb_mut,nb_switch
585,1.09541e-66,0.151893,5000,0.913086,16.0879,0.913086,0,0.0371094,0.0371094
586,1.08266e-66,0.151909,5000,0.889648,16.1055,0.889648,0,0.0654297,0.0654297
587,1.08478e-66,0.151906,5000,0.928711,16.0693,0.893555,0.0351562,0.0507812,0.0507812
588,1.09169e-66,0.151898,5000,0.9375,16.0605,0.90625,0.03125,0.0332031,0.0332031
589,1.08053e-66,0.151911,5000,0.897461,16.0986,0.885742,0.0117188,0.0605469,0.0605469
590,1.08531e-66,0.151905,5000,0.90332,16.0947,0.894531,0.00878906,0.046875,0.046875
591,1.08638e-66,0.151904,5000,0.901367,16.0996,0.896484,0.00488281,0.0507812,0.0507812
592,1.08266e-66,0.151909,5000,0.893555,16.1104,0.889648,0.00390625,0.03125,0.03125
593,1.08053e-66,0.151911,5000,0.886719,16.1143,0.885742,0.000976562,0.0429688,0.0429688
594,1.07841e-66,0.151914,5000,0.883789,16.1152,0.881836,0.00195312,0.0439453,0.0439453
595,1.0715e-66,0.151922,5000,0.869141,16.125,0.869141,0,0.0576172,0.0576172
596,1.08053e-66,0.151911,5000,0.885742,16.1064,0.885742,0,0.046875,0.046875
597,1.08e-66,0.151912,5000,0.884766,16.1104,0.884766,0,0.0576172,0.0576172
598,1.07628e-66,0.151916,5000,0.87793,16.1182,0.87793,0,0.0517578,0.0517578
599,1.07947e-66,0.151912,5000,0.883789,16.1162,0.883789,0,0.0400391,0.0400391
600,1.08531e-66,0.151905,5000,0.894531,16.1055,0.894531,0,0.0517578,0.0517578
601,1.08213e-66,0.151909,5000,0.888672,16.1113,0.888672,0,0.0507812,0.0507812
602,1.07575e-66,0.151917,5000,0.876953,16.127,0.876953,0,0.0585938,0.0585938
603,1.08372e-66,0.151907,5000,0.891602,16.1152,0.891602,0,0.0400391,0.0400391
604,1.08106e-66,0.15191,5000,0.886719,16.1221,0.886719,0,0.0644531,0.0644531
605,1.08106e-66,0.15191,5000,0.886719,16.125,0.886719,0,0.0419922,0.0419922
606,1.08956e-66,0.1519,5000,0.902344,16.1035,0.902344,0,0.0400391,0.0400391
607,1.08744e-66,0.151903,5000,0.898438,16.1055,0.898438,0,0.0537109,0.0537109
608,1.08372e-66,0.151907,5000,0.891602,16.1123,0.891602,0,0.0498047,0.0498047
609,1.08372e-66,0.151907,5000,0.891602,16.1104,0.891602,0,0.0537109,0.0537109
610,1.0816e-66,0.15191,5000,0.887695,16.1133,0.887695,0,0.0537109,0.0537109
611,1.07257e-66,0.151921,5000,0.871094,16.1201,0.871094,0,0.0703125,0.0703125
612,1.08372e-66,0.151907,5000,0.891602,16.1064,0.891602,0,0.0390625,0.0390625
613,1.08903e-66,0.151901,5000,0.901367,16.0957,0.901367,0,0.0449219,0.0449219
614,1.08106e-66,0.15191,5000,0.886719,16.1094,0.886719,0,0.0546875,0.0546875
615,1.08106e-66,0.15191,5000,0.886719,16.1094,0.886719,0,0.0488281,0.0488281
616,1.08213e-66,0.151909,5000,0.888672,16.1084,0.888672,0,0.0507812,0.0507812
617,1.07628e-66,0.151916,5000,0.87793,16.1172,0.87793,0,0.0605469,0.0605469
618,1.08213e-66,0.151909,5000,0.888672,16.1045,0.888672,0,0.0517578,0.0517578
619,1.08638e-66,0.151904,5000,0.896484,16.1055,0.896484,0,0.0507812,0.0507812
620,1.08319e-66,0.151908,5000,0.890625,16.1084,0.890625,0,0.0507812,0.0507812
621,1.08956e-66,0.1519,5000,0.902344,16.1016,0.902344,0,0.0351562,0.0351562
622,1.08691e-66,0.151904,5000,0.897461,16.1016,0.897461,0,0.0488281,0.0488281
623,1.07788e-66,0.151914,5000,0.880859,16.123,0.880859,0,0.0615234,0.0615234
624,1.0816e-66,0.15191,5000,0.921875,16.0811,0.887695,0.0341797,0.0478516,0.0478516
625,1.09222e-66,0.151897,5000,0.96875,16.0244,0.907227,0.0615234,0.0478516,0.0478516
626,1.08956e-66,0.1519,5000,0.983398,16.0166,0.902344,0.0810547,0.0498047,0.0498047
627,1.0885e-66,0.151902,5000,0.988281,16.0088,0.900391,0.0878906,0.0507812,0.0507812
628,1.08531e-66,0.151905,5000,0.993164,16.0078,0.894531,0.0986328,0.0449219,0.0449219
629,1.08106e-66,0.15191,5000,0.99707,16.002,0.886719,0.110352,0.0585938,0.0585938
630,1.07682e-66,0.151915,5000,0.998047,16.002,0.878906,0.119141,0.0664062,0.0664062
631,1.08638e-66,0.151904,5000,0.99707,16.0029,0.896484,0.100586,0.0419922,0.0419922
632,1.0816e-66,0.15191,5000,0.959961,16.0449,0.887695,0.0722656,0.0488281,0.0488281
633,1.08584e-66,0.151905,5000,0.93457,16.0684,0.895508,0.0390625,0.0498047,0.0498047
634,1.07735e-66,0.151915,5000,0.904297,16.0986,0.879883,0.0244141,0.0566406,0.0566406
635,1.08531e-66,0.151905,5000,0.904297,16.0938,0.894531,0.00976562,0.0439453,0.0439453
636,1.07841e-66,0.151914,5000,0.887695,16.1094,0.881836,0.00585938,0.0488281,0.0488281
637,1.09063e-66,0.151899,5000,0.908203,16.0869,0.904297,0.00390625,0.0400391,0.0400391
638,1.09647e-66,0.151892,5000,0.915039,16.083,0.915039,0,0.0400391,0.0400391
639,1.07628e-66,0.151916,5000,0.87793,16.1221,0.87793,0,0.0605469,0.0605469
640,1.07682e-66,0.151915,5000,0.878906,16.125,0.878906,0,0.0478516,0.0478516
641,1.08e-66,0.151912,5000,0.884766,16.1182,0.884766,0,0.0458984,0.0458984
642,1.0816e-66,0.15191,5000,0.887695,16.1172,0.887695,0,0.0556641,0.0556641
643,1.07682e-66,0.151915,5000,0.878906,16.1279,0.878906,0,0.0458984,0.0458984
644,1.07097e-66,0.151922,5000,0.868164,16.1318,0.868164,0,0.0458984,0.0458984
645,1.07203e-66,0.151921,5000,0.870117,16.125,0.870117,0,0.0585938,0.0585938
646,1.06513e-66,0.151929,5000,0.857422,16.1338,0.857422,0,0.0546875,0.0546875
647,1.07469e-66,0.151918,5000,0.875,16.1143,0.875,0,0.0400391,0.0400391
648,1.07682e-66,0.151915,5000,0.878906,16.1123,0.878906,0,0.0478516,0.0478516
649,1.07522e-66,0.151917,5000,0.875977,16.1182,0.875977,0,0.0498047,0.0498047
650,1.0715e-66,0.151922,5000,0.869141,16.127,0.869141,0,0.0498047,0.0498047
651,1.0731e-66,0.15192,5000,0.87207,16.126,0.87207,0,0.0576172,0.0576172
652,1.07203e-66,0.151921,5000,0.870117,16.123,0.870117,0,0.0595703,0.0595703
653,1.0816e-66,0.15191,5000,0.887695,16.1104,0.887695,0,0.0556641,0.0556641
654,1.08053e-66,0.151911,5000,0.885742,16.1162,0.885742,0,0.0507812,0.0507812
655,1.08425e-66,0.151907,5000,0.892578,16.1094,0.892578,0,0.046875,0.046875
656,1.08478e-66,0.151906,5000,0.893555,16.1064,0.893555,0,0.0556641,0.0556641
657,1.09275e-66,0.151897,5000,0.908203,16.0889,0.908203,0,0.0371094,0.0371094
658,1.08213e-66,0.151909,5000,0.888672,16.1113,0.888672,0,0.0634766,0.0634766
659,1.07788e-66,0.151914,5000,0.880859,16.1123,0.880859,0,0.0478516,0.0478516
660,1.0816e-66,0.15191,5000,0.887695,16.1055,0.887695,0,0.0390625,0.0390625
661,1.07682e-66,0.151915,5000,0.878906,16.123,0.878906,0,0.0449219,0.0449219
662,1.06938e-66,0.151924,5000,0.865234,16.1348,0.865234,0,0.0644531,0.0644531
663,1.06991e-66,0.151924,5000,0.866211,16.1348,0.866211,0,0.0546875,0.0546875
664,1.08e-66,0.151912,5000,0.884766,16.1113,0.884766,0,0.046875,0.046875
665,1.08213e-66,0.151909,5000,0.888672,16.1025,0.888672,0,0.0322266,0.0322266
666,1.08106e-66,0.15191,5000,0.886719,16.1055,0.886719,0,0.0537109,0.0537109
667,1.08213e-66,0.151909,5000,0.888672,16.1045,0.888672,0,0.0566406,0.0566406
668,1.07097e-66,0.151922,5000,0.868164,16.125,0.868164,0,0.0615234,0.0615234
669,1.0646e-66,0.15193,5000,0.856445,16.1387,0.856445,0,0.0683594,0.0683594
670,1.07044e-66,0.151923,5000,0.867188,16.125,0.867188,0,0.0527344,0.0527344
671,1.07841e-66,0.151914,5000,0.881836,16.1094,0.881836,0,0.046875,0.046875
672,1.08213e-66,0.151909,5000,0.888672,16.1094,0.888672,0,0.0458984,0.0458984
673,1.07522e-66,0.151917,5000,0.875977,16.123,0.875977,0,0.0498047,0.0498047
674,1.08638e-66,0.151904,5000,0.896484,16.0957,0.896484,0,0.046875,0.046875
675,1.07894e-66,0.151913,5000,0.882812,16.1172,0.882812,0,0.0605469,0.0605469
676,1.08531e-66,0.151905,5000,0.894531,16.0996,0.894531,0,0.0478516,0.0478516
677,1.08584e-66,0.151905,5000,0.895508,16.1006,0.895508,0,0.0458984,0.0458984
678,1.07841e-66,0.151914,5000,0.881836,16.1143,0.881836,0,0.0556641,0.0556641
679,1.08425e-66,0.151907,5000,0.892578,16.1006,0.892578,0,0.0410156,0.0410156
680,1.08478e-66,0.151906,5000,0.894531,16.1006,0.893555,0.000976562,0.0429688,0.0429688
681,1.09381e-66,0.151895,5000,0.910156,16.084,0.910156,0,0.0410156,0.0410156
682,1.08691e-66,0.151904,5000,0.897461,16.0928,0.897461,0,0.0595703,0.0595703
683,1.07469e-66,0.151918,5000,0.875,16.1133,0.875,0,0.0585938,0.0585938
684,1.0731e-66,0.15192,5000,0.87207,16.1133,0.87207,0,0.0498047,0.0498047
685,1.06725e-66,0.151927,5000,0.861328,16.1299,0.861328,0,0.0488281,0.0488281
686,1.08053e-66,0.151911,5000,0.885742,16.1182,0.885742,0,0.0419922,0.0419922
687,1.07735e-66,0.151915,5000,0.879883,16.1221,0.879883,0,0.0595703,0.0595703
688,1.0816e-66,0.15191,5000,0.887695,16.1064,0.887695,0,0.0517578,0.0517578
689,1.08531e-66,0.151905,5000,0.894531,16.1025,0.894531,0,0.0517578,0.0517578
690,1.0885e-66,0.151902,5000,0.900391,16.0947,0.900391,0,0.0449219,0.0449219
691,1.09063e-66,0.151899,5000,0.904297,16.0879,0.904297,0,0.0546875,0.0546875
692,1.08213e-66,0.151909,5000,0.888672,16.1016,0.888672,0,0.0556641,0.0556641
693,1.08266e-66,0.151909,5000,0.889648,16.1055,0.889648,0,0.0507812,0.0507812
694,1.08e-66,0.151912,5000,0.884766,16.1094,0.884766,0,0.0517578,0.0517578
695,1.07628e-66,0.151916,5000,0.87793,16.1143,0.87793,0,0.0703125,0.0703125
696,1.06885e-66,0.151925,5000,0.864258,16.1289,0.864258,0,0.0546875,0.0546875
697,1.07203e-66,0.151921,5000,0.870117,16.1191,0.870117,0,0.0507812,0.0507812
698,1.07788e-66,0.151914,5000,0.880859,16.1113,0.880859,0,0.0449219,0.0449219
699,1.07628e-66,0.151916,5000,0.87793,16.1123,0.87793,0,0.046875,0.046875
700,1.08053e-66,0.151911,5000,0.885742,16.1113,0.885742,0,0.0537109,0.0537109
701,1.08e-66,0.151912,5000,0.884766,16.1094,0.884766,0,0.0458984,0.0458984
702,1.06938e-66,0.151924,5000,0.865234,16.1318,0.865234,0,0.0625,0.0625
703,1.07522e-66,0.151917,5000,0.875977,16.1221,0.875977,0,0.0537109,0.0537109
704,1.08213e-66,0.151909,5000,0.888672,16.1064,0.888672,0,0.0517578,0.0517578
705,1.0816e-66,0.15191,5000,0.887695,16.1045,0.887695,0,0.0527344,0.0527344
706,1.08106e-66,0.15191,5000,0.886719,16.1094,0.886719,0,0.0429688,0.0429688
707,1.08797e-66,0.151902,5000,0.899414,16.0996,0.899414,0,0.0429688,0.0429688
708,1.08584e-66,0.151905,5000,0.895508,16.1084,0.895508,0,0.0410156,0.0410156
709,1.09116e-66,0.151898,5000,0.905273,16.0908,0.905273,0,0.0478516,0.0478516
710,1.09487e-66,0.151894,5000,0.912109,16.082,0.912109,0,0.0429688,0.0429688
711,1.09594e-66,0.151893,5000,0.914062,16.0791,0.914062,0,0.0527344,0.0527344
712,1.0885e-66,0.151902,5000,0.900391,16.0938,0.900391,0,0.0498047,0.0498047
713,1.09169e-66,0.151898,5000,0.90625,16.0928,0.90625,0,0.0419922,0.0419922
714,1.08744e-66,0.151903,5000,0.898438,16.1045,0.898438,0,0.0507812,0.0507812
715,1.09009e-66,0.1519,5000,0.90332,16.0918,0.90332,0,0.0517578,0.0517578
716,1.09169e-66,0.151898,5000,0.90625,16.0869,0.90625,0,0.0478516,0.0478516
717,1.09169e-66,0.151898,5000,0.90625,16.0938,0.90625,0,0.0488281,0.0488281
718,1.08372e-66,0.151907,5000,0.891602,16.1035,0.891602,0,0.0595703,0.0595703
719,1.07894e-66,0.151913,5000,0.882812,16.1152,0.882812,0,0.0644531,0.0644531
720,1.07788e-66,0.151914,5000,0.880859,16.1143,0.880859,0,0.0507812,0.0507812
721,1.07628e-66,0.151916,5000,0.87793,16.1143,0.87793,0,0.0498047,0.0498047
722,1.08106e-66,0.15191,5000,0.886719,16.0977,0.886719,0,0.0429688,0.0429688
723,1.07947e-66,0.151912,5000,0.883789,16.1006,0.883789,0,0.0488281,0.0488281
724,1.09487e-66,0.151894,5000,0.912109,16.0752,0.912109,0,0.0341797,0.0341797
725,1.09487e-66,0.151894,5000,0.912109,16.0801,0.912109,0,0.0371094,0.0371094
726,1.09487e-66,0.151894,5000,0.912109,16.085,0.912109,0,0.0498047,0.0498047
727,1.09647e-66,0.151892,5000,0.915039,16.0859,0.915039,0,0.0371094,0.0371094
728,1.08584e-66,0.151905,5000,0.895508,16.1045,0.895508,0,0.0517578,0.0517578
729,1.0816e-66,0.15191,5000,0.887695,16.1045,0.887695,0,0.0507812,0.0507812
730,1.08638e-66,0.151904,5000,0.896484,16.0928,0.896484,0,0.0507812,0.0507812
731,1.08956e-66,0.1519,5000,0.902344,16.0889,0.902344,0,0.0371094,0.0371094
732,1.09381e-66,0.151895,5000,0.910156,16.0889,0.910156,0,0.0419922,0.0419922
733,1.0885e-66,0.151902,5000,0.900391,16.0938,0.900391,0,0.0439453,0.0439453
734,1.08425e-66,0.151907,5000,0.892578,16.1025,0.892578,0,0.0429688,0.0429688
735,1.0885e-66,0.151902,5000,0.943359,16.0615,0.900391,0.0429688,0.046875,0.046875
736,1.08691e-66,0.151904,5000,0.974609,16.0293,0.897461,0.0771484,0.0507812,0.0507812
737,1.07788e-66,0.151914,5000,0.982422,16.0146,0.880859,0.101562,0.0585938,0.0585938
738,1.07522e-66,0.151917,5000,0.993164,16.001,0.875977,0.117188,0.0566406,0.0566406
739,1.07416e-66,0.151919,5000,0.995117,16.001,0.874023,0.121094,0.0478516,0.0478516
740,1.08053e-66,0.151911,5000,0.998047,16.001,0.885742,0.112305,0.0566406,0.0566406
741,1.08691e-66,0.151904,5000,0.957031,16.0371,0.897461,0.0595703,0.0527344,0.0527344
742,1.08425e-66,0.151907,5000,0.918945,16.0791,0.892578,0.0263672,0.0576172,0.0576172
743,1.07682e-66,0.151915,5000,0.902344,16.0928,0.878906,0.0234375,0.0507812,0.0507812
744,1.08e-66,0.151912,5000,0.905273,16.0889,0.884766,0.0205078,0.046875,0.046875
745,1.08213e-66,0.151909,5000,0.899414,16.0996,0.888672,0.0107422,0.0566406,0.0566406
746,1.07947e-66,0.151912,5000,0.885742,16.1162,0.883789,0.00195312,0.0605469,0.0605469
747,1.07894e-66,0.151913,5000,0.920898,16.0811,0.882812,0.0380859,0.0546875,0.0546875
748,1.07628e-66,0.151916,5000,0.916016,16.0869,0.87793,0.0380859,0.0498047,0.0498047
749,1.07788e-66,0.151914,5000,0.902344,16.0957,0.880859,0.0214844,0.0478516,0.0478516
750,1.07947e-66,0.151912,5000,0.901367,16.0977,0.883789,0.0175781,0.0585938,0.0585938
751,1.08478e-66,0.151906,5000,0.90625,16.0957,0.893555,0.0126953,0.0371094,0.0371094
752,1.08478e-66,0.151906,5000,0.895508,16.1074,0.893555,0.00195312,0.0410156,0.0410156
753,1.08425e-66,0.151907,5000,0.893555,16.1055,0.892578,0.000976562,0.0498047,0.0498047
754,1.08213e-66,0.151909,5000,0.888672,16.1045,0.888672,0,0.0439453,0.0439453
755,1.07841e-66,0.151914,5000,0.881836,16.1172,0.881836,0,0.0449219,0.0449219
756,1.07203e-66,0.151921,5000,0.870117,16.127,0.870117,0,0.0615234,0.0615234
757,1.07841e-66,0.151914,5000,0.90918,16.0908,0.881836,0.0273438,0.0478516,0.0478516
758,1.07735e-66,0.151915,5000,0.955078,16.0449,0.879883,0.0751953,0.0566406,0.0566406
759,1.08053e-66,0.151911,5000,0.981445,16.0234,0.885742,0.0957031,0.046875,0.046875
760,1.06354e-66,0.151931,5000,0.989258,16.0146,0.854492,0.134766,0.0742188,0.0742188
761,1.06088e-66,0.151934,5000,0.990234,16.0166,0.849609,0.140625,0.0595703,0.0595703
762,1.06513e-66,0.151929,5000,0.994141,16.0117,0.857422,0.136719,0.0546875,0.0546875
763,1.07469e-66,0.151918,5000,0.964844,16.0342,0.875,0.0898438,0.0527344,0.0527344
764,1.08531e-66,0.151905,5000,0.936523,16.0605,0.894531,0.0419922,0.0488281,0.0488281
765,1.08213e-66,0.151909,5000,0.916016,16.0869,0.888672,0.0273438,0.046875,0.046875
766,1.07841e-66,0.151914,5000,0.90332,16.0986,0.881836,0.0214844,0.0498047,0.0498047
767,1.08425e-66,0.151907,5000,0.905273,16.0938,0.892578,0.0126953,0.0439453,0.0439453
768,1.07575e-66,0.151917,5000,0.885742,16.1182,0.876953,0.00878906,0.0498047,0.0498047
769,1.08531e-66,0.151905,5000,0.900391,16.1025,0.894531,0.00585938,0.0488281,0.0488281
770,1.08319e-66,0.151908,5000,0.893555,16.1094,0.890625,0.00292969,0.0498047,0.0498047
771,1.08584e-66,0.151905,5000,0.897461,16.0986,0.895508,0.00195312,0.0517578,0.0517578
772,1.08956e-66,0.1519,5000,0.905273,16.0859,0.902344,0.00292969,0.0380859,0.0380859
773,1.08e-66,0.151912,5000,0.886719,16.1084,0.884766,0.00195312,0.0566406,0.0566406
774,1.08584e-66,0.151905,5000,0.897461,16.1025,0.895508,0.00195312,0.0527344,0.0527344
775,1.09222e-66,0.151897,5000,0.910156,16.0918,0.907227,0.00292969,0.0371094,0.0371094
776,1.09434e-66,0.151895,5000,0.913086,16.084,0.911133,0.00195312,0.0410156,0.0410156
777,1.09381e-66,0.151895,5000,0.910156,16.0869,0.910156,0,0.0439453,0.0439453
778,1.08956e-66,0.1519,5000,0.902344,16.0938,0.902344,0,0.0507812,0.0507812
779,1.09487e-66,0.151894,5000,0.912109,16.0811,0.912109,0,0.0380859,0.0380859
780,1.09063e-66,0.151899,5000,0.904297,16.0967,0.904297,0,0.0488281,0.0488281
781,1.08213e-66,0.151909,5000,0.888672,16.1055,0.888672,0,0.0605469,0.0605469
782,1.08266e-66,0.151909,5000,0.889648,16.1064,0.889648,0,0.0527344,0.0527344
783,1.09063e-66,0.151899,5000,0.904297,16.0977,0.904297,0,0.0439453,0.0439453
784,1.08584e-66,0.151905,5000,0.895508,16.1035,0.895508,0,0.0605469,0.0605469
785,1.08531e-66,0.151905,5000,0.894531,16.1035,0.894531,0,0.0517578,0.0517578
786,1.08531e-66,0.151905,5000,0.894531,16.1055,0.894531,0,0.0498047,0.0498047
787,1.08106e-66,0.15191,5000,0.886719,16.1104,0.886719,0,0.0498047,0.0498047
788,1.07788e-66,0.151914,5000,0.880859,16.1133,0.880859,0,0.0644531,0.0644531
789,1.08797e-66,0.151902,5000,0.899414,16.0977,0.899414,0,0.0429688,0.0429688
790,1.06991e-66,0.151924,5000,0.866211,16.1338,0.866211,0,0.0498047,0.0498047
791,1.07363e-66,0.151919,5000,0.881836,16.1162,0.873047,0.00878906,0.0537109,0.0537109
792,1.08531e-66,0.151905,5000,0.953125,16.0439,0.894531,0.0585938,0.0527344,0.0527344
793,1.08956e-66,0.1519,5000,0.976562,16.0156,0.902344,0.0742188,0.0478516,0.0478516
794,1.08638e-66,0.151904,5000,0.990234,16.0059,0.896484,0.09375,0.0527344,0.0527344
795,1.08053e-66,0.151911,5000,0.958008,16.043,0.885742,0.0722656,0.0595703,0.0595703
796,1.08531e-66,0.151905,5000,0.936523,16.0645,0.894531,0.0419922,0.046875,0.046875
797,1.07628e-66,0.151916,5000,0.899414,16.1045,0.87793,0.0214844,0.0546875,0.0546875
798,1.08213e-66,0.151909,5000,0.895508,16.1045,0.888672,0.00683594,0.0556641,0.0556641
799,1.07522e-66,0.151917,5000,0.879883,16.1084,0.875977,0.00390625,0.0439453,0.0439453
800,1.06938e-66,0.151924,5000,0.882812,16.1104,0.865234,0.0175781,0.0537109,0.0537109
801,1.08053e-66,0.151911,5000,0.94043,16.0547,0.885742,0.0546875,0.0390625,0.0390625
802,1.0885e-66,0.151902,5000,0.963867,16.0361,0.900391,0.0634766,0.0429688,0.0429688
803,1.08903e-66,0.151901,5000,0.980469,16.0215,0.901367,0.0791016,0.0507812,0.0507812
804,1.08e-66,0.151912,5000,0.943359,16.0537,0.884766,0.0585938,0.0498047,0.0498047
805,1.08266e-66,0.151909,5000,0.929688,16.0625,0.889648,0.0400391,0.0449219,0.0449219
806,1.07575e-66,0.151917,5000,0.958984,16.0322,0.927734,0.03125,0.0566406,0.0566406
807,1.08691e-66,0.151904,5000,0.980469,16.0137,0.966797,0.0136719,0.0458984,0.0458984
808,1.08744e-66,0.151903,5000,0.983398,16.0088,0.977539,0.00585938,0.0439453,0.0439453
809,1.08797e-66,0.151902,5000,0.991211,16.0029,0.986328,0.00488281,0.0517578,0.0517578
810,1.08053e-66,0.151911,5000,0.945312,16.0469,0.942383,0.00292969,0.0625,0.0625
811,1.07628e-66,0.151916,5000,0.923828,16.0654,0.923828,0,0.0498047,0.0498047
812,1.07575e-66,0.151917,5000,0.901367,16.0908,0.901367,0,0.0507812,0.0507812
813,1.06991e-66,0.151924,5000,0.878906,16.1133,0.878906,0,0.0566406,0.0566406
814,1.08053e-66,0.151911,5000,0.889648,16.1035,0.889648,0,0.0429688,0.0429688
815,1.08266e-66,0.151909,5000,0.891602,16.1006,0.891602,0,0.0605469,0.0605469
816,1.08425e-66,0.151907,5000,0.893555,16.0986,0.893555,0,0.0410156,0.0410156
817,1.07628e-66,0.151916,5000,0.87793,16.1221,0.87793,0,0.0683594,0.0683594
818,1.08213e-66,0.151909,5000,0.888672,16.1064,0.888672,0,0.0546875,0.0546875
819,1.06991e-66,0.151924,5000,0.866211,16.1289,0.866211,0,0.0585938,0.0585938
820,1.07682e-66,0.151915,5000,0.878906,16.1162,0.878906,0,0.0527344,0.0527344
821,1.07575e-66,0.151917,5000,0.876953,16.123,0.876953,0,0.0488281,0.0488281
822,1.06938e-66,0.151924,5000,0.865234,16.1357,0.865234,0,0.0488281,0.0488281
823,1.07469e-66,0.151918,5000,0.875,16.126,0.875,0,0.0576172,0.0576172
824,1.08531e-66,0.151905,5000,0.894531,16.1055,0.894531,0,0.0371094,0.0371094
825,1.08372e-66,0.151907,5000,0.891602,16.1104,0.891602,0,0.0527344,0.0527344
826,1.08531e-66,0.151905,5000,0.894531,16.1113,0.894531,0,0.0507812,0.0507812
827,1.08638e-66,0.151904,5000,0.896484,16.1074,0.896484,0,0.0439453,0.0439453
828,1.07522e-66,0.151917,5000,0.875977,16.1299,0.875977,0,0.0566406,0.0566406
829,1.08478e-66,0.151906,5000,0.893555,16.1064,0.893555,0,0.0449219,0.0449219
830,1.08213e-66,0.151909,5000,0.888672,16.1094,0.888672,0,0.0439453,0.0439453
831,1.0816e-66,0.15191,5000,0.887695,16.1074,0.887695,0,0.0537109,0.0537109
832,1.07416e-66,0.151919,5000,0.874023,16.1182,0.874023,0,0.0615234,0.0615234
833,1.07469e-66,0.151918,5000,0.875,16.1201,0.875,0,0.0556641,0.0556641
834,1.08053e-66,0.151911,5000,0.885742,16.1104,0.885742,0,0.0390625,0.0390625
835,1.08053e-66,0.151911,5000,0.885742,16.1074,0.885742,0,0.0546875,0.0546875
836,1.08744e-66,0.151903,5000,0.898438,16.1016,0.898438,0,0.046875,0.046875
837,1.08638e-66,0.151904,5000,0.896484,16.1025,0.896484,0,0.0351562,0.0351562
838,1.08584e-66,0.151905,5000,0.895508,16.1035,0.895508,0,0.0527344,0.0527344
839,1.08638e-66,0.151904,5000,0.896484,16.1035,0.896484,0,0.0439453,0.0439453
840,1.08531e-66,0.151905,5000,0.894531,16.1094,0.894531,0,0.0488281,0.0488281
841,1.08956e-66,0.1519,5000,0.902344,16.1006,0.902344,0,0.0351562,0.0351562
842,1.08372e-66,0.151907,5000,0.891602,16.1094,0.891602,0,0.0488281,0.0488281
843,1.07788e-66,0.151914,5000,0.880859,16.126,0.880859,0,0.0605469,0.0605469
844,1.08e-66,0.151912,5000,0.884766,16.1172,0.884766,0,0.0419922,0.0419922
845,1.08106e-66,0.15191,5000,0.886719,16.1123,0.886719,0,0.0517578,0.0517578
846,1.08372e-66,0.151907,5000,0.891602,16.1094,0.891602,0,0.0390625,0.0390625
847,1.08478e-66,0.151906,5000,0.893555,16.1055,0.893555,0,0.046875,0.046875
848,1.07841e-66,0.151914,5000,0.881836,16.1143,0.881836,0,0.0605469,0.0605469
849,1.08956e-66,0.1519,5000,0.902344,16.0957,0.902344,0,0.0400391,0.0400391
850,1.0816e-66,0.15191,5000,0.887695,16.1084,0.887695,0,0.046875,0.046875
851,1.07947e-66,0.151912,5000,0.883789,16.1182,0.883789,0,0.0517578,0.0517578
852,1.09169e-66,0.151898,5000,0.90625,16.0928,0.90625,0,0.0371094,0.0371094
853,1.08797e-66,0.151902,5000,0.900391,16.1016,0.899414,0.000976562,0.0556641,0.0556641
854,1.08584e-66,0.151905,5000,0.895508,16.1025,0.895508,0,0.0439453,0.0439453
855,1.09381e-66,0.151895,5000,0.910156,16.0898,0.910156,0,0.0488281,0.0488281
856,1.09806e-66,0.15189,5000,0.917969,16.084,0.917969,0,0.0507812,0.0507812
857,1.09009e-66,0.1519,5000,0.90332,16.0938,0.90332,0,0.0527344,0.0527344
858,1.08319e-66,0.151908,5000,0.890625,16.1055,0.890625,0,0.0517578,0.0517578
859,1.08903e-66,0.151901,5000,0.901367,16.0977,0.901367,0,0.0429688,0.0429688
860,1.0885e-66,0.151902,5000,0.900391,16.0967,0.900391,0,0.0419922,0.0419922
861,1.0885e-66,0.151902,5000,0.900391,16.1025,0.900391,0,0.0507812,0.0507812
862,1.08744e-66,0.151903,5000,0.898438,16.1016,0.898438,0,0.0439453,0.0439453
863,1.08213e-66,0.151909,5000,0.888672,16.1133,0.888672,0,0.0419922,0.0419922
864,1.09275e-66,0.151897,5000,0.908203,16.0947,0.908203,0,0.0390625,0.0390625
865,1.0816e-66,0.15191,5000,0.887695,16.1143,0.887695,0,0.0625,0.0625
866,1.07735e-66,0.151915,5000,0.879883,16.1211,0.879883,0,0.0498047,0.0498047
867,1.07894e-66,0.151913,5000,0.882812,16.1191,0.882812,0,0.0488281,0.0488281
868,1.0885e-66,0.151902,5000,0.900391,16.0986,0.900391,0,0.0419922,0.0419922
869,1.08266e-66,0.151909,5000,0.889648,16.1133,0.889648,0,0.0546875,0.0546875
870,1.08106e-66,0.15191,5000,0.886719,16.1152,0.886719,0,0.0478516,0.0478516
871,1.08797e-66,0.151902,5000,0.899414,16.1045,0.899414,0,0.0449219,0.0449219
872,1.08372e-66,0.151907,5000,0.891602,16.1133,0.891602,0,0.0488281,0.0488281
873,1.08744e-66,0.151903,5000,0.898438,16.0957,0.898438,0,0.0527344,0.0527344
874,1.0816e-66,0.15191,5000,0.887695,16.1035,0.887695,0,0.0458984,0.0458984
875,1.07257e-66,0.151921,5000,0.871094,16.1191,0.871094,0,0.0576172,0.0576172
